Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
8-84,Category,2,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-84,Region,2,87F6WR7X,50.0,87F6XR2J,50.0,,0.0,,0.0,,0.0,0.0
8-86,Category,2,Shopping,50.0,Food,50.0,,0.0,,0.0,,0.0,0.0
8-86,Region,2,87G732RM,50.0,87G62Q4Q,50.0,,0.0,,0.0,,0.0,0.0
8-89,Category,2,Beauty & Spas,50.0,Shopping,50.0,,0.0,,0.0,,0.0,0.0
8-89,Region,2,87F6XVH9,50.0,87F6XR6H,50.0,,0.0,,0.0,,0.0,0.0
8-92,Category,2,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-92,Region,2,87F6XRGR,50.0,87F6WRJJ,50.0,,0.0,,0.0,,0.0,0.0
8-93,Category,6,Hotels,66.7,Hotels & Travel,33.3,,0.0,,0.0,,0.0,0.0
8-93,Region,6,87F6VQQ9,16.7,87F6XV22,16.7,87F6XR3R,16.7,87F6WVW5,16.7,87F6WRWW,16.7,16.7
8-95,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-95,Region,2,87F6XVCC,50.0,87F6XR2Q,50.0,,0.0,,0.0,,0.0,0.0
8-96,Category,3,Hotels & Travel,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-96,Region,3,87G62VV4,33.3,87F6VQJ4,33.3,87F6VP82,33.3,,0.0,,0.0,0.0
8-98,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-98,Region,2,87F6XV24,50.0,87F6WRXM,50.0,,0.0,,0.0,,0.0,0.0
8-99,Category,1,Arts & Entertainment,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-99,Region,1,87F6WVX3,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-100,Category,5,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-100,Region,5,87F6WRVH,20.0,87F6XVPG,20.0,87G63XHG,20.0,87F6XVH8,20.0,87F6WVR2,20.0,0.0
8-106,Category,3,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-106,Region,3,87F6WV86,33.3,87F6XVC8,33.3,87F6WRGX,33.3,,0.0,,0.0,0.0
8-107,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-107,Region,1,87F6WVG5,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-109,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-109,Region,1,87F6WRRX,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-112,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-112,Region,2,87G73277,50.0,87F6XR2F,50.0,,0.0,,0.0,,0.0,0.0
8-115,Category,2,Barbers,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-115,Region,2,87F6XV95,50.0,87F6XQ4X,50.0,,0.0,,0.0,,0.0,0.0
8-119,Category,4,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-119,Region,4,87F6WR9H,25.0,87F6WQXM,25.0,87F6XRXM,25.0,87F6XR62,25.0,,0.0,0.0
8-120,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
8-120,Region,1,87F6WVM4,100.0,,0.0,,0.0,,0.0,,0.0,0.0
