Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
28-76,Category,3,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-76,Region,3,87G62WVP,33.3,87G63XR9,33.3,87F6XQ4F,33.3,,0.0,,0.0,0.0
28-83,Category,3,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-83,Region,3,87G62RR9,33.3,87F6XVVR,33.3,87F6XQGF,33.3,,0.0,,0.0,0.0
28-84,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-84,Region,1,87F6WQQP,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-88,Category,1,Parks,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-88,Region,1,87F6XR66,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-89,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-89,Region,1,87F6WQ75,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-91,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-91,Region,1,87G62VF2,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-92,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-92,Region,1,87F6WVX3,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-95,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-95,Region,2,87F6WRGR,50.0,87F6WVQ2,50.0,,0.0,,0.0,,0.0,0.0
28-103,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-103,Region,1,87F6XRR9,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-111,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-111,Region,1,87F6XQP9,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-113,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-113,Region,2,87F6WV72,50.0,87F6WQXF,50.0,,0.0,,0.0,,0.0,0.0
28-116,Category,20,Restaurants,35.0,Beauty & Spas,15.0,Barbers,15.0,Health & Medical,10.0,Shopping,10.0,15.0
28-116,Region,20,87G63X4P,5.0,87G63W9X,5.0,87G62V8X,5.0,87F6XQ9Q,5.0,87F6XR2F,5.0,75.0
28-123,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
28-123,Region,1,87G63WG7,100.0,,0.0,,0.0,,0.0,,0.0,0.0
