Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
17,Category,14,Shopping,50.0,Health & Medical,21.4,Beauty & Spas,14.3,Barbers,7.1,Active Life,7.1,0.0
17,Region,14,Santa Barbara,78.6,Montecito,14.3,Goleta,7.1,,0.0,,0.0,0.0
18,Category,42,Shopping,57.1,Beauty & Spas,19.0,Beaches,4.8,Hotels & Travel,4.8,Fitness & Instruction,2.4,11.9
18,Region,42,Santa Barbara,59.5,Goleta,23.8,Carpinteria,7.1,Isla Vista,2.4,Montecito,2.4,4.8
19,Category,26,Restaurants,23.1,Health & Medical,19.2,Food,15.4,Beauty & Spas,15.4,Shopping,11.5,15.4
19,Region,26,Santa Barbara,73.1,Carpinteria,11.5,Goleta,11.5,Montecito,3.8,,0.0,0.0
20,Category,34,Shopping,32.4,Restaurants,17.6,Food,11.8,Beauty & Spas,11.8,Health & Medical,5.9,20.6
20,Region,34,Santa Barbara,82.4,Goleta,17.6,,0.0,,0.0,,0.0,0.0
21,Category,21,Beauty & Spas,76.2,Barbers,9.5,Arts & Entertainment,4.8,Health & Medical,4.8,Fitness & Instruction,4.8,0.0
21,Region,21,Santa Barbara,81.0,Goleta,9.5,Carpinteria,4.8,Montecito,4.8,,0.0,0.0
22,Category,27,Restaurants,85.2,Food,14.8,,0.0,,0.0,,0.0,0.0
22,Region,27,Santa Barbara,63.0,Goleta,25.9,Summerland,3.7,Montecito,3.7,Isla Vista,3.7,0.0
23,Category,41,Restaurants,90.2,Food,9.8,,0.0,,0.0,,0.0,0.0
23,Region,41,Santa Barbara,63.4,Goleta,22.0,Carpinteria,7.3,Isla Vista,7.3,,0.0,0.0
24,Category,23,Shopping,30.4,Health & Medical,21.7,Restaurants,13.0,Food,8.7,Fitness & Instruction,8.7,17.4
24,Region,23,Santa Barbara,87.0,Goleta,4.3,Isla Vista,4.3,Reno,4.3,,0.0,0.0
25,Category,24,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25,Region,24,Santa Barbara,66.7,Goleta,25.0,Carpinteria,8.3,,0.0,,0.0,0.0
26,Category,27,Shopping,29.6,Health & Medical,22.2,Restaurants,18.5,Beauty & Spas,11.1,Personal Shopping,3.7,14.8
26,Region,27,Santa Barbara,85.2,Isla Vista,7.4,Carpinteria,3.7,Goleta,3.7,,0.0,0.0
27,Category,25,Shopping,28.0,Restaurants,20.0,Health & Medical,20.0,Beauty & Spas,16.0,Personal Shopping,4.0,12.0
27,Region,25,Santa Barbara,60.0,Goleta,12.0,Isla Vista,8.0,Montecito,8.0,Carpinteria,8.0,4.0
28,Category,22,Restaurants,45.5,Shopping,22.7,Food,9.1,Beauty & Spas,4.5,Fitness & Instruction,4.5,13.6
28,Region,22,Santa Barbara,77.3,Goleta,18.2,Carpinteria,4.5,,0.0,,0.0,0.0
29,Category,40,Restaurants,42.5,Shopping,25.0,Beauty & Spas,10.0,Food,10.0,Fitness & Instruction,5.0,7.5
29,Region,40,Santa Barbara,77.5,Goleta,12.5,Carpinteria,5.0,Montecito,5.0,,0.0,0.0
30,Category,22,Restaurants,86.4,Food,9.1,Specialty Food,4.5,,0.0,,0.0,0.0
30,Region,22,Santa Barbara,68.2,Goleta,22.7,Carpinteria,9.1,,0.0,,0.0,0.0
31,Category,10,Beauty & Spas,40.0,Shopping,30.0,Fitness & Instruction,20.0,Health & Medical,10.0,,0.0,0.0
31,Region,10,Santa Barbara,80.0,Goleta,10.0,Montecito,10.0,,0.0,,0.0,0.0
32,Category,21,Active Life,38.1,Arts & Entertainment,28.6,Parks,14.3,Courthouses,4.8,Restaurants,4.8,9.5
32,Region,21,Santa Barbara,76.2,Carpinteria,9.5,Montecito,9.5,Goleta,4.8,,0.0,0.0
33,Category,40,Restaurants,82.5,Food,17.5,,0.0,,0.0,,0.0,0.0
33,Region,40,Santa Barbara,67.5,Goleta,15.0,Carpinteria,10.0,Summerland,5.0,Montecito,2.5,0.0
34,Category,45,Shopping,62.2,Food,24.4,Restaurants,6.7,Fitness & Instruction,2.2,Beauty & Spas,2.2,2.2
34,Region,45,Santa Barbara,62.2,Goleta,20.0,Carpinteria,8.9,Montecito,6.7,Summerland,2.2,0.0
35,Category,11,Arts & Entertainment,81.8,Golf,9.1,Health & Medical,9.1,,0.0,,0.0,0.0
35,Region,11,Santa Barbara,90.9,Goleta,9.1,,0.0,,0.0,,0.0,0.0
36,Category,15,Beauty & Spas,26.7,Shopping,20.0,Health & Medical,20.0,Restaurants,13.3,Education,6.7,13.3
36,Region,15,Santa Barbara,80.0,Carpinteria,13.3,Goleta,6.7,,0.0,,0.0,0.0
37,Category,43,Shopping,34.9,Health & Medical,20.9,Beauty & Spas,16.3,Hotels & Travel,9.3,Restaurants,9.3,9.3
37,Region,43,Santa Barbara,83.7,Goleta,11.6,Carpinteria,2.3,Montecito,2.3,,0.0,0.0
38,Category,23,Beauty & Spas,34.8,Shopping,30.4,Food,17.4,Fitness & Instruction,4.3,Rafting/Kayaking,4.3,8.7
38,Region,23,Santa Barbara,56.5,Goleta,26.1,Carpinteria,4.3,Truckee,4.3,Summerland,4.3,4.3
39,Category,64,Shopping,46.9,Beauty & Spas,34.4,Food,6.2,Barbers,4.7,Restaurants,1.6,6.2
39,Region,64,Santa Barbara,76.6,Goleta,12.5,Carpinteria,9.4,Isla Vista,1.6,,0.0,0.0
40,Category,12,Active Life,50.0,Parks,16.7,Local Flavor,8.3,Shopping,8.3,Fitness & Instruction,8.3,8.3
40,Region,12,Santa Barbara,58.3,Carpinteria,25.0,Summerland,8.3,Goleta,8.3,,0.0,0.0
41,Category,13,Health & Medical,69.2,Beauty & Spas,23.1,Fitness & Instruction,7.7,,0.0,,0.0,0.0
41,Region,13,Santa Barbara,76.9,Goleta,23.1,,0.0,,0.0,,0.0,0.0
42,Category,34,Health & Medical,58.8,Shopping,23.5,Hotels & Travel,5.9,Rafting/Kayaking,2.9,Fitness & Instruction,2.9,5.9
42,Region,34,Santa Barbara,79.4,Carpinteria,8.8,Goleta,5.9,Summerland,2.9,Isla Vista,2.9,0.0
43,Category,15,Health & Medical,53.3,Beauty & Spas,26.7,Arts & Entertainment,6.7,Shopping,6.7,Hotels & Travel,6.7,0.0
43,Region,15,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
44,Category,41,Restaurants,97.6,Food,2.4,,0.0,,0.0,,0.0,0.0
44,Region,41,Santa Barbara,63.4,Goleta,26.8,Montecito,4.9,Isla Vista,4.9,,0.0,0.0
45,Category,51,Shopping,43.1,Food,19.6,Beauty & Spas,17.6,Fitness & Instruction,3.9,Active Life,2.0,13.7
45,Region,51,Santa Barbara,62.7,Goleta,25.5,Carpinteria,9.8,Summerland,2.0,,0.0,0.0
46,Category,27,Fitness & Instruction,25.9,Arts & Entertainment,11.1,Beauty & Spas,11.1,Active Life,11.1,Shopping,7.4,33.3
46,Region,27,Santa Barbara,77.8,Goleta,11.1,Carpinteria,7.4,Summerland,3.7,,0.0,0.0
47,Category,15,Health & Medical,53.3,Shopping,26.7,Fitness & Instruction,6.7,Beauty & Spas,6.7,Arts & Entertainment,6.7,0.0
47,Region,15,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
48,Category,59,Restaurants,94.9,Food,3.4,Bars,1.7,,0.0,,0.0,0.0
48,Region,59,Santa Barbara,52.5,Goleta,30.5,Isla Vista,6.8,Montecito,5.1,Carpinteria,5.1,0.0
49,Category,8,Hotels & Travel,50.0,Hotels,37.5,Restaurants,12.5,,0.0,,0.0,0.0
49,Region,8,Santa Barbara,87.5,Carpinteria,12.5,,0.0,,0.0,,0.0,0.0
50,Category,21,Restaurants,33.3,Beauty & Spas,23.8,Health & Medical,19.0,Food,9.5,Shopping,4.8,9.5
50,Region,21,Santa Barbara,81.0,Goleta,14.3,Isla Vista,4.8,,0.0,,0.0,0.0
51,Category,25,Shopping,52.0,Beauty & Spas,28.0,Barbers,4.0,Hotels & Travel,4.0,Bars,4.0,8.0
51,Region,25,Santa Barbara,76.0,Goleta,12.0,Carpinteria,8.0,Isla Vista,4.0,,0.0,0.0
52,Category,21,Health & Medical,57.1,Hotels & Travel,19.0,Pets,4.8,Fitness & Instruction,4.8,Beauty & Spas,4.8,9.5
52,Region,21,Santa Barbara,85.7,Summerland,4.8,Goleta,4.8,Santa Barbra,4.8,,0.0,0.0
53,Category,15,Hotels & Travel,26.7,Shopping,13.3,Health & Medical,13.3,Food,13.3,Fitness & Instruction,13.3,20.0
53,Region,15,Santa Barbara,80.0,Goleta,13.3,Carpinteria,6.7,,0.0,,0.0,0.0
54,Category,22,Health & Medical,68.2,Shopping,13.6,Hotels & Travel,9.1,Arts & Entertainment,4.5,Food,4.5,0.0
54,Region,22,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
55,Category,17,Food,76.5,Restaurants,17.6,Specialty Food,5.9,,0.0,,0.0,0.0
55,Region,17,Santa Barbara,70.6,Goleta,23.5,Montecito,5.9,,0.0,,0.0,0.0
56,Category,67,Restaurants,94.0,Food,6.0,,0.0,,0.0,,0.0,0.0
56,Region,67,Santa Barbara,71.6,Goleta,17.9,Carpinteria,3.0,Summerland,3.0,Montecito,3.0,1.5
57,Category,33,Food,30.3,Shopping,24.2,Restaurants,21.2,Specialty Food,6.1,Beauty & Spas,6.1,12.1
57,Region,33,Santa Barbara,66.7,Goleta,24.2,Summerland,3.0,Carpinteria,3.0,Tampa,3.0,0.0
58,Category,20,Hotels & Travel,55.0,Hotels,30.0,Health & Medical,10.0,Event Planning & Services,5.0,,0.0,0.0
58,Region,20,Santa Barbara,85.0,Goleta,10.0,Carpinteria,5.0,,0.0,,0.0,0.0
59,Category,65,Shopping,35.4,Beauty & Spas,24.6,Barbers,7.7,Food,7.7,Arts & Entertainment,4.6,20.0
59,Region,65,Santa Barbara,78.5,Goleta,9.2,Carpinteria,6.2,Santa Barbara ,1.5,Mission Canyon,1.5,3.1
60,Category,41,Shopping,29.3,Food,22.0,Restaurants,17.1,Barbers,9.8,Beauty & Spas,9.8,12.2
60,Region,41,Santa Barbara,58.5,Goleta,19.5,Carpinteria,9.8,Montecito,4.9,Isla Vista,2.4,4.9
61,Category,18,Health & Medical,77.8,Beauty & Spas,5.6,Shopping,5.6,Fitness & Instruction,5.6,Hotels & Travel,5.6,0.0
61,Region,18,Santa Barbara,66.7,Goleta,33.3,,0.0,,0.0,,0.0,0.0
62,Category,18,Shopping,38.9,Health & Medical,27.8,Food,11.1,Beauty & Spas,5.6,Arts & Entertainment,5.6,11.1
62,Region,18,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
63,Category,72,Restaurants,97.2,Pop-Up Restaurants,1.4,Food,1.4,,0.0,,0.0,0.0
63,Region,72,Santa Barbara,77.8,Goleta,13.9,Carpinteria,5.6,Summerland,1.4,Isla Vista,1.4,0.0
64,Category,49,Restaurants,91.8,Food,8.2,,0.0,,0.0,,0.0,0.0
64,Region,49,Santa Barbara,73.5,Goleta,18.4,Isla Vista,6.1,Carpinteria,2.0,,0.0,0.0
65,Category,18,Health & Medical,38.9,Shopping,27.8,Food,5.6,Hotels & Travel,5.6,Event Planning & Services,5.6,16.7
65,Region,18,Santa Barbara,83.3,Santa Ynez,5.6,Goleta,5.6,Carpinteria,5.6,,0.0,0.0
66,Category,13,Shopping,46.2,Food,23.1,Restaurants,15.4,Specialty Food,7.7,Beauty & Spas,7.7,0.0
66,Region,13,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
67,Category,34,Hotels & Travel,50.0,Hotels,47.1,Restaurants,2.9,,0.0,,0.0,0.0
67,Region,34,Santa Barbara,70.6,Goleta,11.8,Montecito,8.8,Carpinteria,5.9,Real Goleta,2.9,0.0
68,Category,15,Shopping,60.0,Beauty & Spas,26.7,Personal Shopping,6.7,Food,6.7,,0.0,0.0
68,Region,15,Santa Barbara,86.7,Goleta,13.3,,0.0,,0.0,,0.0,0.0
69,Category,47,Restaurants,97.9,Specialty Food,2.1,,0.0,,0.0,,0.0,0.0
69,Region,47,Santa Barbara,68.1,Goleta,14.9,Isla Vista,8.5,Carpinteria,4.3,Santa  Barbara,2.1,2.1
70,Category,38,Shopping,65.8,Food,13.2,Fitness & Instruction,5.3,Health & Medical,5.3,Specialty Food,5.3,5.3
70,Region,38,Santa Barbara,81.6,Goleta,13.2,Carpinteria,2.6,Summerland,2.6,,0.0,0.0
71,Category,15,Restaurants,93.3,Food,6.7,,0.0,,0.0,,0.0,0.0
71,Region,15,Santa Barbara,46.7,Goleta,33.3,Isla Vista,13.3,Carpinteria,6.7,,0.0,0.0
72,Category,62,Shopping,33.9,Restaurants,24.2,Beauty & Spas,11.3,Food,6.5,Health & Medical,4.8,19.4
72,Region,62,Santa Barbara,79.0,Goleta,14.5,Carpinteria,3.2,Isla Vista,3.2,,0.0,0.0
73,Category,13,Active Life,30.8,Parks,23.1,Fitness & Instruction,15.4,Sailing,7.7,Shopping,7.7,15.4
73,Region,13,Santa Barbara,84.6,Carpinteria,7.7,Goleta,7.7,,0.0,,0.0,0.0
74,Category,15,Hotels & Travel,46.7,Health & Medical,20.0,Food,13.3,Restaurants,6.7,Shopping,6.7,6.7
74,Region,15,Santa Barbara,86.7,Los Angeles,6.7,Carpinteria,6.7,,0.0,,0.0,0.0
75,Category,36,Shopping,61.1,Food,30.6,Food Delivery Services,2.8,Restaurants,2.8,Beauty & Spas,2.8,0.0
75,Region,36,Santa Barbara,77.8,Carpinteria,11.1,Goleta,11.1,,0.0,,0.0,0.0
76,Category,30,Shopping,63.3,Food,16.7,Arts & Entertainment,6.7,Beauty & Spas,6.7,Fitness & Instruction,3.3,3.3
76,Region,30,Santa Barbara,66.7,Goleta,16.7,Carpinteria,6.7,Montecito,3.3,Isla Vista,3.3,3.3
77,Category,58,Shopping,50.0,Beauty & Spas,22.4,Food,8.6,Restaurants,3.4,Barbers,3.4,12.1
77,Region,58,Santa Barbara,67.2,Goleta,19.0,Carpinteria,6.9,Montecito,3.4,Isla Vista,1.7,1.7
78,Category,19,Shopping,26.3,Restaurants,15.8,Beauty & Spas,15.8,Food,15.8,Fitness & Instruction,5.3,21.1
78,Region,19,Santa Barbara,68.4,Goleta,26.3,Carpinteria,5.3,,0.0,,0.0,0.0
79,Category,3,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
79,Region,3,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
80,Category,26,Health & Medical,53.8,Shopping,23.1,Fitness & Instruction,7.7,Food,3.8,Arts & Entertainment,3.8,7.7
80,Region,26,Santa Barbara,88.5,Goleta,11.5,,0.0,,0.0,,0.0,0.0
81,Category,24,Shopping,45.8,Food,29.2,Health Coach,4.2,Restaurants,4.2,Specialty Food,4.2,12.5
81,Region,24,Santa Barbara,75.0,Carpinteria,12.5,Montecito,4.2,Goleta,4.2,Salinas,4.2,0.0
82,Category,25,Food,32.0,Restaurants,28.0,Shopping,20.0,Hotels & Travel,12.0,Hookah Bars,4.0,4.0
82,Region,25,Santa Barbara,48.0,Goleta,24.0,Carpinteria,12.0,Isla Vista,8.0,Summerland,4.0,4.0
83,Category,3,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
83,Region,3,Goleta,100.0,,0.0,,0.0,,0.0,,0.0,0.0
84,Category,21,Restaurants,42.9,Food,38.1,Arts & Entertainment,9.5,Bars,4.8,Wine Bars,4.8,0.0
84,Region,21,Santa Barbara,90.5,Goleta,9.5,,0.0,,0.0,,0.0,0.0
85,Category,30,Health & Medical,40.0,Shopping,16.7,Hotels & Travel,13.3,Beauty & Spas,6.7,Arts & Entertainment,6.7,16.7
85,Region,30,Santa Barbara,76.7,Goleta,10.0,Carpinteria,6.7,Montecito,3.3,Santa Maria,3.3,0.0
86,Category,34,Health & Medical,47.1,Shopping,29.4,Fitness & Instruction,11.8,Food,5.9,Hotels & Travel,2.9,2.9
86,Region,34,Santa Barbara,82.4,Goleta,14.7,Carpinteria,2.9,,0.0,,0.0,0.0
87,Category,62,Shopping,45.2,Beauty & Spas,32.3,Restaurants,4.8,Barbers,3.2,Food,3.2,11.3
87,Region,62,Santa Barbara,74.2,Goleta,21.0,Montecito,1.6,Carpinteria,1.6,Summerland,1.6,0.0
88,Category,51,Restaurants,82.4,Food,17.6,,0.0,,0.0,,0.0,0.0
88,Region,51,Santa Barbara,82.4,Carpinteria,9.8,Goleta,5.9,Isla Vista,2.0,,0.0,0.0
89,Category,23,Health & Medical,43.5,Shopping,34.8,Hotels & Travel,13.0,Food,4.3,Beauty & Spas,4.3,0.0
89,Region,23,Santa Barbara,87.0,Goleta,8.7,Carpinteria,4.3,,0.0,,0.0,0.0
90,Category,20,Health & Medical,40.0,Shopping,25.0,Hotels & Travel,20.0,Beauty & Spas,5.0,Food,5.0,5.0
90,Region,20,Santa Barbara,85.0,Goleta,10.0,Carpinteria,5.0,,0.0,,0.0,0.0
91,Category,15,Food,60.0,Restaurants,40.0,,0.0,,0.0,,0.0,0.0
91,Region,15,Santa Barbara,73.3,Carpinteria,20.0,Goleta,6.7,,0.0,,0.0,0.0
92,Category,27,Shopping,77.8,Beauty & Spas,11.1,Active Life,3.7,Food,3.7,Barre Classes,3.7,0.0
92,Region,27,Santa Barbara,77.8,Goleta,7.4,Reno,3.7,Carpinteria,3.7,Isla Vista,3.7,3.7
93,Category,25,Health & Medical,36.0,Shopping,28.0,Fitness & Instruction,8.0,Food,8.0,Arts & Entertainment,8.0,12.0
93,Region,25,Santa Barbara,88.0,Carpinteria,4.0,Port Hueneme,4.0,Montecito,4.0,,0.0,0.0
94,Category,35,Shopping,51.4,Beauty & Spas,20.0,Food,14.3,Fitness & Instruction,2.9,Parks,2.9,8.6
94,Region,35,Santa Barbara,77.1,Goleta,11.4,Carpinteria,11.4,,0.0,,0.0,0.0
95,Category,41,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
95,Region,41,Santa Barbara,75.6,Goleta,14.6,Isla Vista,4.9,Carpinteria,4.9,,0.0,0.0
96,Category,31,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
96,Region,31,Santa Barbara,38.7,Goleta,32.3,Carpinteria,19.4,Isla Vista,9.7,,0.0,0.0
97,Category,15,Health & Medical,53.3,Shopping,26.7,Hotels & Travel,6.7,Beauty & Spas,6.7,Fitness & Instruction,6.7,0.0
97,Region,15,Santa Barbara,80.0,Goleta,6.7,Carpinteria,6.7,Montecito,6.7,,0.0,0.0
98,Category,40,Shopping,32.5,Food,17.5,Fitness & Instruction,10.0,Beauty & Spas,7.5,Barbers,5.0,27.5
98,Region,40,Santa Barbara,67.5,Goleta,15.0,Carpinteria,10.0,Montecito,5.0,Truckee,2.5,0.0
99,Category,45,Restaurants,97.8,Food,2.2,,0.0,,0.0,,0.0,0.0
99,Region,45,Santa Barbara,73.3,Goleta,13.3,Isla Vista,8.9,Carpinteria,4.4,,0.0,0.0
100,Category,27,Shopping,33.3,Hotels,25.9,Food,14.8,Hotels & Travel,7.4,Beauty & Spas,7.4,11.1
100,Region,27,Santa Barbara,74.1,Carpinteria,11.1,Goleta,7.4,Montecito,3.7,Summerland,3.7,0.0
101,Category,33,Health & Medical,33.3,Shopping,30.3,Beauty & Spas,9.1,Restaurants,6.1,Hotels & Travel,6.1,15.2
101,Region,33,Santa Barbara,75.8,Goleta,12.1,Carpinteria,9.1,Montecito,3.0,,0.0,0.0
102,Category,46,Shopping,43.5,Food,19.6,Restaurants,10.9,Beauty & Spas,8.7,Barbers,4.3,13.0
102,Region,46,Santa Barbara,65.2,Goleta,19.6,Carpinteria,6.5,Isla Vista,4.3,Summerland,2.2,2.2
103,Category,20,Health & Medical,30.0,Shopping,25.0,Hotels & Travel,15.0,Beauty & Spas,10.0,Restaurants,5.0,15.0
103,Region,20,Santa Barbara,75.0,Carpinteria,15.0,Isla Vista,5.0,Goleta,5.0,,0.0,0.0
104,Category,68,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
104,Region,68,Santa Barbara,61.8,Goleta,22.1,Carpinteria,8.8,Isla Vista,5.9,Montecito,1.5,0.0
105,Category,40,Restaurants,85.0,Food,12.5,Bars,2.5,,0.0,,0.0,0.0
105,Region,40,Santa Barbara,60.0,Carpinteria,17.5,Goleta,12.5,Montecito,7.5,Summerland,2.5,0.0
106,Category,52,Shopping,44.2,Beauty & Spas,17.3,Food,17.3,Restaurants,3.8,Barbers,3.8,13.5
106,Region,52,Santa Barbara,76.9,Goleta,11.5,Carpinteria,9.6,Montecito,1.9,,0.0,0.0
107,Category,20,Health & Medical,55.0,Hotels & Travel,15.0,Shopping,10.0,Food,5.0,Fitness & Instruction,5.0,10.0
107,Region,20,Santa Barbara,65.0,Goleta,35.0,,0.0,,0.0,,0.0,0.0
108,Category,10,Hotels & Travel,50.0,Shopping,20.0,Food Tours,10.0,Fitness & Instruction,10.0,Beauty & Spas,10.0,0.0
108,Region,10,Santa Barbara,80.0,"Santa Barbara,",10.0,Goleta,10.0,,0.0,,0.0,0.0
109,Category,22,Hotels,22.7,Hotels & Travel,18.2,Health & Medical,13.6,Beauty & Spas,9.1,Restaurants,9.1,27.3
109,Region,22,Santa Barbara,81.8,Goleta,4.5,Montecito,4.5,SANTA BARBARA,4.5,Summerland,4.5,0.0
110,Category,19,Beauty & Spas,63.2,Barbers,26.3,Shopping,10.5,,0.0,,0.0,0.0
110,Region,19,Santa Barbara,94.7,Carpinteria,5.3,,0.0,,0.0,,0.0,0.0
111,Category,28,Beauty & Spas,71.4,Shopping,17.9,Barbers,10.7,,0.0,,0.0,0.0
111,Region,28,Santa Barbara,78.6,Montecito,7.1,Carpinteria,7.1,Goleta,7.1,,0.0,0.0
112,Category,28,Food,35.7,Beauty & Spas,28.6,Shopping,14.3,Restaurants,10.7,Food Trucks,3.6,7.1
112,Region,28,Santa Barbara,78.6,Goleta,10.7,Isla Vista,3.6,Carpinteria,3.6,Montecito,3.6,0.0
113,Category,32,Health & Medical,37.5,Hotels & Travel,31.2,Shopping,15.6,Hotels,6.2,Food,3.1,6.2
113,Region,32,Santa Barbara,78.1,Goleta,15.6,Carpinteria,3.1,Isla Vista,3.1,,0.0,0.0
114,Category,18,Health & Medical,33.3,Hotels & Travel,16.7,Food,11.1,Shopping,11.1,Aerial Fitness,5.6,22.2
114,Region,18,Santa Barbara,100.0,,0.0,,0.0,,0.0,,0.0,0.0
115,Category,35,Shopping,37.1,Health & Medical,28.6,Beauty & Spas,11.4,Food,8.6,Food Tours,2.9,11.4
115,Region,35,Santa Barbara,88.6,Montecito,5.7,Isla Vista,2.9,Goleta,2.9,,0.0,0.0
116,Category,35,Shopping,25.7,Beauty & Spas,17.1,Health & Medical,17.1,Food,14.3,Fitness & Instruction,5.7,20.0
116,Region,35,Santa Barbara,74.3,Goleta,11.4,Isla Vista,5.7,Summerland,2.9,Carpinteria,2.9,2.9
117,Category,68,Restaurants,94.1,Food,2.9,Bars,1.5,Arts & Entertainment,1.5,,0.0,0.0
117,Region,68,Santa Barbara,72.1,Goleta,17.6,Carpinteria,7.4,Isla Vista,2.9,,0.0,0.0
118,Category,16,Beauty & Spas,43.8,Shopping,31.2,Hotels,12.5,Food,6.2,Barbers,6.2,0.0
118,Region,16,Santa Barbara,68.8,Carpinteria,18.8,Goleta,12.5,,0.0,,0.0,0.0
119,Category,23,Arts & Entertainment,26.1,Hotels & Travel,17.4,Shopping,8.7,Beaches,4.3,Health & Medical,4.3,39.1
